Formula,Band Gap,Is Gap Direct,B1_radius,B2_radius,A_electroneg,B1_row,B2_row,X_row,B2_ionic_radius,B1_electrons,B_electroneg_diff,B_radius_diff,tolerance_factor,X_is_Cl,X_is_Br,X_is_I,X_is_F,B1_B2_ionic_radius_diff,B2_X_ionic_radius_ratio,B1_X_electroneg_diff,B2_X_electroneg_diff,B1_B2_valence_electrons_diff,A_ionic_radius,cell_volume,A_radius_ratio_in_cell,B1_X_bond_length,B2_X_bond_length,B1_B2_charge_density_ratio,X_space_occupancy,X_electron_affinity,B_electroneg_avg
K2RbScBr6,3.2468,False,2.35,1.6,0.82,5,4.0,4,0.745,37.0,0.54,0.75,0.823147749,0,1,0,0,0.775,0.380102041,2.14,1.6,16,1.38,236.6023816,0.446240905,3.48,2.705,0.163377193,0.799813926,3.36359,1.09
K2RbAuBr6,0.0,False,2.35,1.35,0.82,5,6.0,4,0.85,37.0,1.72,1.0,0.809406808,0,1,0,0,0.67,0.433673469,2.14,0.42,42,1.38,248.858189,0.438791733,3.48,2.81,0.186403509,0.760424564,3.36359,1.68
K2RbAsBr6,3.0965,True,2.35,1.15,0.82,5,4.0,4,0.58,37.0,1.36,1.2,0.845709107,0,1,0,0,0.94,0.295918367,2.14,0.78,4,1.38,218.167208,0.458471761,3.48,2.54,0.127192982,0.867398367,3.36359,1.5
K2RbAlBr6,3.3626,True,2.35,1.25,0.82,5,3.0,4,0.535,37.0,0.79,1.1,0.852078464,0,1,0,0,0.985,0.272959184,2.14,1.35,24,1.38,213.3112344,0.461924686,3.48,2.495,0.117324561,0.88714446,3.36359,1.215
K2NaInBr6,2.0195,True,1.8,1.55,0.82,3,5.0,4,0.8,11.0,0.85,0.25,0.88696321,0,1,0,0,0.22,0.408163265,2.03,1.18,38,1.38,189.119224,0.480836237,2.98,2.76,0.261437908,1.000627413,3.36359,1.355
K2NaGaBr6,1.6303,True,1.8,1.3,0.82,3,4.0,4,0.62,11.0,0.88,0.5,0.915677846,0,1,0,0,0.4,0.316326531,2.03,1.15,20,1.38,171.879616,0.496402878,2.98,2.58,0.202614379,1.100990823,3.36359,1.37
K2NaScBr6,3.0952,False,1.8,1.6,0.82,3,4.0,4,0.745,11.0,0.43,0.2,0.895544208,0,1,0,0,0.275,0.380102041,2.03,1.6,10,1.38,183.7347941,0.485488127,2.98,2.705,0.243464052,1.029951244,3.36359,1.145
K2NaTlBr6,1.0308,True,1.8,1.9,0.82,3,6.0,4,1.5,11.0,0.69,0.1,0.790554165,0,1,0,0,0.48,0.765306122,2.03,1.34,70,1.38,267.089984,0.428571429,2.98,3.46,0.490196078,0.708517321,3.36359,1.275
K2ScHgBr6,0.0,False,1.5,1.6,0.82,6,4.0,4,0.745,80.0,0.64,0.1,0.883116882,0,1,0,0,0.355,0.380102041,0.96,1.6,59,1.38,191.6010721,0.478751084,3.06,2.705,0.225757576,0.98766608,3.36359,1.68
K2HgAuBr6,0.0,False,1.5,1.35,0.82,6,6.0,4,0.85,80.0,0.54,0.15,0.867320072,0,1,0,0,0.25,0.433673469,0.96,0.42,1,1.38,202.262003,0.470187394,3.06,2.81,0.257575758,0.935607663,3.36359,2.27
K2ScAuBr6,1.7408,False,1.35,1.6,0.82,6,4.0,4,0.745,79.0,1.18,0.25,0.923149379,0,1,0,0,0.105,0.380102041,0.42,1.6,58,1.38,167.7399659,0.500453309,2.81,2.705,0.292156863,1.128162146,3.36359,1.95
K2BiAuBr6,0.389,False,1.6,1.35,0.82,6,0.85,4,79.0,1.03,0.52,0.25,0.877787728,0,1,0,0,0.18,0.42,0.525510204,2.81,4,1.38,195.112,0.475862069,0.94,2.99,0.403921569,0.969893599,3.36359,2.28
K2ScAgBr6,2.8359,False,1.6,1.6,0.82,5,4.0,4,0.745,47.0,0.57,0.0,0.875523444,0,1,0,0,0.405,0.380102041,1.03,1.6,26,1.38,196.6297184,0.474634566,3.11,2.705,0.215942029,0.962407318,3.36359,1.645
K2AlAuBr6,0.0,False,1.35,1.25,0.82,6,3.0,4,0.535,79.0,0.93,0.1,0.959692521,0,1,0,0,0.315,0.272959184,0.42,1.35,66,1.38,149.2987476,0.520263902,2.81,2.495,0.209803922,1.267511502,3.36359,2.075
K2AgAsBr6,0.7592,False,1.6,1.15,0.82,5,4.0,4,0.58,47.0,0.25,0.45,0.901091827,0,1,0,0,0.57,0.295918367,1.03,0.78,14,1.38,180.362125,0.488495575,3.11,2.54,0.168115942,1.049210747,3.36359,2.055
K2ScInBr6,2.3286,True,1.55,1.6,0.82,5,4.0,4,0.745,49.0,0.42,0.05,0.931595393,0,1,0,0,0.055,0.380102041,1.18,1.6,28,1.38,163.2189196,0.505032022,2.76,2.705,0.310416667,1.159411423,3.36359,1.57
K2YHgBr6,0.0,False,1.5,1.8,0.82,6,5.0,4,0.9,80.0,0.78,0.3,0.859994734,0,1,0,0,0.2,0.459183673,0.96,1.74,41,1.38,207.474688,0.466216216,3.06,2.86,0.272727273,0.912101046,3.36359,1.61
K2TlHgBr6,0.0,False,1.5,1.9,0.82,6,1.5,4,81.0,1.1,0.38,0.4,0.780854114,0,1,0,0,0.4,1.34,0.56122449,3.46,1,1.38,277.167808,0.423312883,0.96,3.06,0.244444444,0.682755625,3.36359,1.81
K2HgSbBr6,0.0,False,1.5,1.45,0.82,6,5.0,4,0.76,80.0,0.05,0.05,0.880825056,0,1,0,0,0.34,0.387755102,0.96,0.91,29,1.38,193.100552,0.477508651,3.06,2.72,0.23030303,0.979996576,3.36359,2.025
K2YCuBr6,2.3227,False,1.35,1.8,0.82,4,5.0,4,0.9,29.0,0.68,0.45,0.910763654,0,1,0,0,0.13,0.459183673,1.06,1.74,10,1.38,174.676879,0.493738819,2.73,2.86,0.38961039,1.083359635,3.36359,1.56
K2YAuBr6,1.8862,False,1.35,1.8,0.82,6,5.0,4,0.9,79.0,1.32,0.45,0.897913373,0,1,0,0,0.05,0.459183673,0.42,1.74,40,1.38,182.284263,0.486772487,2.81,2.86,0.352941176,1.038147105,3.36359,1.88
K2InAuBr6,0.0,False,1.55,1.35,0.82,6,0.85,4,79.0,0.8,0.76,0.2,0.9140339,0,1,0,0,0.05,0.42,0.408163265,2.81,30,1.38,172.808693,0.49551167,1.18,2.76,0.31372549,1.09507153,3.36359,2.16
K2GaAuBr6,0.0,False,1.35,1.3,0.82,6,4.0,4,0.62,79.0,0.73,0.05,0.944558223,0,1,0,0,0.23,0.316326531,0.42,1.15,48,1.38,156.590819,0.512059369,2.81,2.58,0.243137255,1.20848643,3.36359,2.175
K2AgAuBr6,0.0,False,1.6,1.35,0.82,5,6.0,4,0.85,47.0,0.61,0.25,0.859994734,0,1,0,0,0.3,0.433673469,1.03,0.42,32,1.38,207.474688,0.466216216,3.11,2.81,0.246376812,0.912101046,3.36359,2.235
K2AlAgBr6,1.4617,True,1.6,1.25,0.82,5,3.0,4,0.535,47.0,0.32,0.35,0.908326284,0,1,0,0,0.615,0.272959184,1.03,1.35,34,1.38,176.0868201,0.492417484,3.11,2.495,0.155072464,1.074685088,3.36359,1.77
K2InCuBr6,0.0,False,1.35,1.55,0.82,4,5.0,4,0.8,29.0,0.12,0.2,0.927353156,0,1,0,0,0.03,0.408163265,1.06,1.18,20,1.38,165.469149,0.50273224,2.73,2.76,0.346320346,1.143644486,3.36359,1.84
K2InSbBr6,0.6289,True,1.55,1.45,0.82,5,0.76,4,51.0,0.8,0.27,0.1,0.929045406,0,1,0,0,0.04,0.91,0.408163265,2.72,2,1.38,164.566592,0.503649635,1.18,2.76,0.350877193,1.149916745,3.36359,1.915
K2InGaBr6,1.0688,False,1.3,1.55,0.82,4,5.0,4,0.8,31.0,0.03,0.25,0.953402402,0,1,0,0,0.18,0.408163265,1.15,1.18,18,1.38,152.273304,0.516853933,2.58,2.76,0.430107527,1.242751519,3.36359,1.795
K2AlInBr6,1.7287,False,1.55,1.25,0.82,5,3.0,4,0.535,49.0,0.17,0.3,0.968823753,0,1,0,0,0.265,0.272959184,1.18,1.35,36,1.38,145.1169564,0.525214082,2.76,2.495,0.222916667,1.304036996,3.36359,1.695
K2InHgBr6,0.0,False,1.5,1.55,0.82,6,5.0,4,0.8,80.0,0.22,0.05,0.874771276,0,1,0,0,0.3,0.408163265,0.96,1.18,31,1.38,197.137368,0.474226804,3.06,2.76,0.242424242,0.959929017,3.36359,1.89
K2GaHgBr6,0.0,False,1.5,1.3,0.82,6,4.0,4,0.62,80.0,0.19,0.2,0.902689508,0,1,0,0,0.48,0.316326531,0.96,1.15,49,1.38,179.406144,0.489361702,3.06,2.58,0.187878788,1.054801556,3.36359,1.905
K2HgBiBr6,0.0,False,1.5,1.6,0.82,6,6.0,4,1.03,80.0,0.02,0.1,0.841515508,0,1,0,0,0.07,0.525510204,0.96,0.94,3,1.38,221.445125,0.456198347,3.06,2.99,0.312121212,0.854558798,3.36359,2.01
K2HgAsBr6,0.0,False,1.5,1.15,0.82,6,4.0,4,0.58,80.0,0.18,0.35,0.90913729,0,1,0,0,0.52,0.295918367,0.96,0.78,47,1.38,175.616,0.492857143,3.06,2.54,0.175757576,1.07756628,3.36359,2.09
K2AlHgBr6,0.0,False,1.5,1.25,0.82,6,3.0,4,0.535,80.0,0.39,0.25,0.916502039,0,1,0,0,0.565,0.272959184,0.96,1.35,67,1.38,171.4163289,0.496849685,3.06,2.495,0.162121212,1.103966472,3.36359,1.805
K2TlCuBr6,0.0,False,1.35,1.9,0.82,6,1.5,4,81.0,0.77,0.28,0.55,0.822482847,0,1,0,0,0.73,1.34,0.392857143,3.46,52,1.38,237.176659,0.445880452,1.06,2.73,0.171111111,0.797877332,3.36359,1.76
K2SbAuBr6,0.238,False,1.35,1.45,0.82,6,5.0,4,0.76,79.0,0.49,0.1,0.920645357,0,1,0,0,0.09,0.387755102,0.42,0.91,28,1.38,169.112377,0.499095841,2.81,2.72,0.298039216,1.119006682,3.36359,2.295
K2AsAuBr6,0.1518,False,1.35,1.15,0.82,6,4.0,4,0.58,79.0,0.36,0.2,0.951620341,0,1,0,0,0.27,0.295918367,0.42,0.78,46,1.38,153.130375,0.51588785,2.81,2.54,0.22745098,1.235795836,3.36359,2.36
K2TlAgBr6,0.0,False,1.6,1.9,0.82,6,1.5,4,81.0,1.15,0.31,0.3,0.774911541,0,1,0,0,0.35,1.34,0.586734694,3.46,34,1.38,283.593393,0.420091324,1.03,3.11,0.255555556,0.667285926,3.36359,1.775
K2InAgBr6,0.1875,True,1.6,1.55,0.82,5,5.0,4,0.8,47.0,0.15,0.05,0.867320072,0,1,0,0,0.35,0.408163265,1.03,1.18,2,1.38,202.262003,0.470187394,3.11,2.76,0.231884058,0.935607663,3.36359,1.855
K2GaAgBr6,0.0,False,1.6,1.3,0.82,5,4.0,4,0.62,47.0,0.12,0.3,0.894757263,0,1,0,0,0.53,0.316326531,1.03,1.15,16,1.38,184.220009,0.485061511,3.11,2.58,0.179710145,1.027238468,3.36359,1.87
K2CeCuBr6,0.2116,False,1.35,1.85,0.82,4,6.0,4,1.01,29.0,0.78,0.5,0.893187513,0,1,0,0,0.24,0.515306122,1.06,1.84,29,1.38,185.193,0.484210526,2.73,2.97,0.437229437,1.02184143,3.36359,1.51
K2RbYCl6,4.4925,True,2.35,1.8,0.82,5,5.0,3,0.9,37.0,0.4,0.55,0.807787548,1,0,0,0,0.62,0.497237569,2.34,1.94,2,1.38,220.348864,0.456953642,3.33,2.71,0.197368421,0.676339525,3.61272,1.02
K2RbSbCl6,3.3633,True,2.35,1.45,0.82,5,5.0,3,0.76,37.0,1.23,0.9,0.826955388,1,0,0,0,0.76,0.419889503,2.34,1.11,14,1.38,205.379,0.46779661,3.33,2.57,0.166666667,0.725637218,3.61272,1.435
K2RbMoCl6,1.6332,True,2.35,1.45,0.82,5,5.0,3,0.69,37.0,1.34,0.9,0.836884527,1,0,0,0,0.83,0.38121547,2.34,1.0,5,1.38,198.155287,0.473413379,3.33,2.5,0.151315789,0.752090183,3.61272,1.49
K2RbPrCl6,4.3496,True,2.35,1.85,0.82,5,6.0,3,0.99,37.0,0.31,0.5,0.795927698,1,0,0,0,0.53,0.546961326,2.34,2.03,22,1.38,230.346397,0.450244698,3.33,2.8,0.217105263,0.646984924,3.61272,0.975
K2RbNdCl6,4.3595,True,2.35,1.85,0.82,5,6.0,3,0.983,37.0,0.32,0.5,0.796837627,1,0,0,0,0.537,0.543093923,2.34,2.02,23,1.38,229.5581829,0.450759432,3.33,2.793,0.215570175,0.64920642,3.61272,0.98
K2RbCeCl6,0.3325,False,2.35,1.85,0.82,5,6.0,3,1.01,37.0,0.3,0.5,0.793339315,1,0,0,0,0.51,0.55801105,2.34,2.04,21,1.38,232.608375,0.448780488,3.33,2.82,0.221491228,0.64069338,3.61272,0.97
K2RbBiCl6,3.9638,False,2.35,1.6,0.82,5,6.0,3,1.03,37.0,1.2,0.75,0.790767713,1,0,0,0,0.49,0.569060773,2.34,1.14,46,1.38,234.885113,0.44732577,3.33,2.84,0.225877193,0.634483149,3.61272,1.42
K2LiMoCl6,1.4862,False,1.45,1.45,0.82,2,5.0,3,0.69,3.0,1.18,0.0,0.962334673,1,0,0,0,0.07,0.38121547,2.18,1.0,39,1.38,130.323843,0.544378698,2.57,2.5,0.302631579,1.143540911,3.61272,1.57
K2CuSbCl6,0.583,False,1.35,1.45,0.82,4,5.0,3,0.76,29.0,0.15,0.1,0.947385785,1,0,0,0,0.01,0.419889503,1.26,1.11,22,1.38,136.590875,0.53592233,2.58,2.57,0.329004329,1.091073222,3.61272,1.975
K2AgMoCl6,1.0353,True,1.6,1.45,0.82,5,5.0,3,0.69,47.0,0.23,0.15,0.893596482,1,0,0,0,0.46,0.38121547,1.23,1.0,5,1.38,162.771336,0.505494505,2.96,2.5,0.2,0.915582865,3.61272,2.045
K2NaYCl6,4.9526,True,1.8,1.8,0.82,3,5.0,3,0.9,11.0,0.29,0.0,0.880692561,1,0,0,0,0.12,0.497237569,2.23,1.94,28,1.38,170.031464,0.498194946,2.83,2.71,0.294117647,0.876488637,3.61272,1.075
K2NaMoCl6,1.5542,False,1.8,1.45,0.82,3,5.0,3,0.69,11.0,1.23,0.35,0.915391518,1,0,0,0,0.33,0.38121547,2.23,1.0,31,1.38,151.419437,0.51782364,2.83,2.5,0.225490196,0.984224014,3.61272,1.545
K2NaInCl6,3.2151,True,1.8,1.55,0.82,3,5.0,3,0.8,11.0,0.85,0.25,0.896881763,1,0,0,0,0.22,0.44198895,2.23,1.38,38,1.38,160.989184,0.507352941,2.83,2.61,0.261437908,0.925718377,3.61272,1.355
K2LiYCl6,4.9248,True,1.45,1.8,0.82,2,5.0,3,0.9,3.0,0.24,0.35,0.924059998,1,0,0,0,0.14,0.497237569,2.18,1.94,36,1.38,147.197952,0.522727273,2.57,2.71,0.394736842,1.012450541,3.61272,1.1
K2LiTbCl6,4.9973,True,1.45,1.75,0.82,2,6.0,3,0.923,3.0,0.12,0.3,0.920052195,1,0,0,0,0.163,0.509944751,2.18,2.06,62,1.38,149.1299531,0.520460117,2.57,2.733,0.404824561,0.999334091,3.61272,1.04
K2LiSbCl6,2.9339,False,1.45,1.45,0.82,2,5.0,3,0.76,3.0,1.07,0.0,0.949228948,1,0,0,0,0.0,0.419889503,2.18,1.11,48,1.38,135.796744,0.536964981,2.57,2.57,0.333333333,1.097453751,3.61272,1.515
K2LiPrCl6,4.8264,True,1.45,1.85,0.82,2,6.0,3,0.99,3.0,0.15,0.4,0.908572959,1,0,0,0,0.23,0.546961326,2.18,2.03,56,1.38,154.854153,0.51396648,2.57,2.8,0.434210526,0.962393602,3.61272,1.055
K2LiNdCl6,4.8605,True,1.45,1.85,0.82,2,6.0,3,0.983,3.0,0.16,0.4,0.909758864,1,0,0,0,0.223,0.543093923,2.18,2.02,57,1.38,154.2493671,0.51463733,2.57,2.793,0.431140351,0.966166986,3.61272,1.06
K2LiBiCl6,3.6182,False,1.45,1.6,0.82,2,6.0,3,1.03,3.0,1.04,0.15,0.901855229,1,0,0,0,0.27,0.569060773,2.18,1.14,80,1.38,158.340421,0.510166359,2.57,2.84,0.451754386,0.941204054,3.61272,1.5
K2CuBiCl6,1.1617,False,1.35,1.6,0.82,4,6.0,3,1.03,29.0,0.12,0.25,0.90019129,1,0,0,0,0.26,0.569060773,1.26,1.14,54,1.38,159.220088,0.509225092,2.58,2.84,0.445887446,0.936004043,3.61272,1.96
K2YAgCl6,3.6689,False,1.6,1.8,0.82,5,5.0,3,0.9,47.0,0.71,0.2,0.860500316,1,0,0,0,0.25,0.497237569,1.23,1.94,8,1.38,182.284263,0.486772487,2.96,2.71,0.260869565,0.81757275,3.61272,1.575
K2AgSbCl6,1.6025,False,1.6,1.45,0.82,5,5.0,3,0.76,47.0,0.12,0.15,0.882285134,1,0,0,0,0.39,0.419889503,1.23,1.11,4,1.38,169.112377,0.499095841,2.96,2.57,0.220289855,0.881252152,3.61272,1.99
K2InAgCl6,1.2922,True,1.6,1.55,0.82,5,5.0,3,0.8,47.0,0.15,0.05,0.875949154,1,0,0,0,0.35,0.44198895,1.23,1.38,2,1.38,172.808693,0.49551167,2.96,2.61,0.231884058,0.862402484,3.61272,1.855
K2NaSbCl6,3.1323,False,1.8,1.45,0.82,3,5.0,3,0.76,11.0,1.12,0.35,0.903525332,1,0,0,0,0.26,0.419889503,2.23,1.11,40,1.38,157.464,0.511111111,2.83,2.57,0.248366013,0.946442654,3.61272,1.49
K2NaPrCl6,4.7855,True,1.8,1.85,0.82,3,6.0,3,0.99,11.0,0.2,0.05,0.866613995,1,0,0,0,0.03,0.546961326,2.23,2.03,48,1.38,178.453547,0.490230906,2.83,2.8,0.323529412,0.835122914,3.61272,1.03
K2NaNdCl6,4.8337,True,1.8,1.85,0.82,3,6.0,3,0.983,11.0,0.21,0.05,0.867692831,1,0,0,0,0.037,0.543093923,2.23,2.02,49,1.38,177.7887394,0.490841188,2.83,2.793,0.32124183,0.838245699,3.61272,1.035
K2NaCeCl6,0.3201,False,1.8,1.85,0.82,3,6.0,3,1.01,11.0,0.19,0.05,0.863546335,1,0,0,0,0.01,0.55801105,2.23,2.04,47,1.38,180.362125,0.488495575,2.83,2.82,0.330065359,0.826285708,3.61272,1.025
K2NaBiCl6,3.7886,False,1.8,1.6,0.82,3,6.0,3,1.03,11.0,1.09,0.2,0.860500316,1,0,0,0,0.01,0.569060773,2.23,1.14,72,1.38,182.284263,0.486772487,2.83,2.84,0.336601307,0.81757275,3.61272,1.475
K2PrAgCl6,3.4664,False,1.6,1.85,0.82,5,6.0,3,0.99,47.0,0.8,0.25,0.847054998,1,0,0,0,0.16,0.546961326,1.23,2.03,12,1.38,191.102976,0.479166667,2.96,2.8,0.286956522,0.779844716,3.61272,1.53
K2NdAgCl6,3.4986,False,1.6,1.85,0.82,5,6.0,3,0.983,47.0,0.79,0.25,0.848085658,1,0,0,0,0.167,0.543093923,1.23,2.02,13,1.38,190.4070928,0.479749696,2.96,2.793,0.284927536,0.782694825,3.61272,1.535
K2CeAgCl6,2.8498,False,1.6,1.85,0.82,5,6.0,3,1.01,47.0,0.81,0.25,0.844124012,1,0,0,0,0.14,0.55801105,1.23,2.04,11,1.38,193.100552,0.477508651,2.96,2.82,0.292753623,0.771777421,3.61272,1.525
K2AgBiCl6,2.0583,False,1.6,1.6,0.82,5,6.0,3,1.03,47.0,0.09,0.0,0.84121324,1,0,0,0,0.12,0.569060773,1.23,1.14,36,1.38,195.112,0.475862069,2.96,2.84,0.298550725,0.763821016,3.61272,1.975
K2LiLuCl6,5.0952,True,1.45,1.75,0.82,2,6.0,3,0.861,3.0,0.29,0.3,0.930936232,1,0,0,0,0.101,0.475690608,2.18,1.89,68,1.38,143.9602125,0.526617058,2.57,2.671,0.377631579,1.035221076,3.61272,1.125
K2NaGaCl6,2.9202,True,1.8,1.3,0.82,3,4.0,3,0.62,11.0,0.88,0.5,0.927573534,1,0,0,0,0.4,0.342541436,2.23,1.35,20,1.38,145.531576,0.524714829,2.83,2.43,0.202614379,1.024043374,3.61272,1.37
K2NaAuCl6,0.0,False,1.8,1.35,0.82,3,6.0,3,0.85,11.0,1.61,0.45,0.888713441,1,0,0,0,0.17,0.46961326,2.23,0.62,68,1.38,165.469149,0.50273224,2.83,2.66,0.277777778,0.90065518,3.61272,1.735
K2ScTlCl6,3.3972,True,1.9,1.6,0.82,6,4.0,3,0.745,81.0,0.26,0.3,0.831890331,1,0,0,0,0.755,0.41160221,1.54,1.8,60,1.38,201.7455896,0.470588235,3.31,2.555,0.165555556,0.738705844,3.61272,1.49
K2RbAuCl6,0.1648,False,2.35,1.35,0.82,5,6.0,3,0.85,37.0,1.72,1.0,0.814530349,1,0,0,0,0.67,0.46961326,2.34,0.62,42,1.38,214.921799,0.460767947,3.33,2.66,0.186403509,0.69341801,3.61272,1.68
K2NaLaCl6,4.6105,True,1.8,1.95,0.82,3,6.0,3,1.032,11.0,0.17,0.15,0.860196895,1,0,0,0,0.012,0.570165746,2.23,2.06,46,1.38,182.4772244,0.486600846,2.83,2.842,0.337254902,0.816708203,3.61272,1.015
K2TlSbCl6,1.9155,True,1.9,1.45,0.82,6,5.0,3,0.76,81.0,0.43,0.45,0.829768162,1,0,0,0,0.74,0.419889503,1.54,1.11,30,1.38,203.297472,0.469387755,3.31,2.57,0.168888889,0.733066893,3.61272,1.835
K2RbTmCl6,4.5162,True,2.35,1.75,0.82,5,6.0,3,0.88,37.0,0.43,0.6,0.810471228,1,0,0,0,0.64,0.486187845,2.34,1.91,32,1.38,218.167208,0.458471761,3.33,2.69,0.192982456,0.683102871,3.61272,1.035
K2RbTbCl6,4.2001,True,2.35,1.75,0.82,5,6.0,3,0.923,37.0,0.28,0.6,0.804723205,1,0,0,0,0.597,0.509944751,2.34,2.06,28,1.38,222.875692,0.455220188,3.33,2.733,0.202412281,0.668671602,3.61272,0.96
K2RbScCl6,4.0698,False,2.35,1.6,0.82,5,4.0,3,0.745,37.0,0.54,0.75,0.829063176,1,0,0,0,0.775,0.41160221,2.34,1.8,16,1.38,203.8165291,0.468988955,3.33,2.555,0.163377193,0.7312,3.61272,1.09
K2RbLuCl6,4.5442,True,2.35,1.75,0.82,5,6.0,3,0.861,37.0,0.45,0.6,0.813037292,1,0,0,0,0.659,0.475690608,2.34,1.89,34,1.38,216.108018,0.459923346,3.33,2.671,0.188815789,0.689611832,3.61272,1.045
K2RbInCl6,3.7137,True,2.35,1.55,0.82,5,5.0,3,0.8,37.0,0.96,0.8,0.821386665,1,0,0,0,0.72,0.44198895,2.34,1.38,12,1.38,209.584584,0.464646465,3.33,2.61,0.175438596,0.711076374,3.61272,1.3
K2RbGdCl6,3.2314,True,2.35,1.8,0.82,5,6.0,3,0.938,37.0,0.38,0.55,0.802737215,1,0,0,0,0.582,0.518232044,2.34,1.96,27,1.38,224.5339866,0.454096742,3.33,2.748,0.205701754,0.663733132,3.61272,1.01
K2RbDyCl6,4.5105,True,2.35,1.75,0.82,5,6.0,3,0.912,37.0,0.4,0.6,0.806185854,1,0,0,0,0.608,0.503867403,2.34,1.94,29,1.38,221.6648126,0.456047588,3.33,2.722,0.2,0.672324328,3.61272,1.02
K2RbErCl6,4.5391,True,2.35,1.75,0.82,5,6.0,3,0.89,37.0,0.42,0.6,0.809127163,1,0,0,0,0.63,0.491712707,2.34,1.92,31,1.38,219.256227,0.457711443,3.33,2.7,0.195175439,0.679709982,3.61272,1.03
K2NaSmCl6,4.8597,True,1.8,1.85,0.82,3,6.0,3,0.958,11.0,0.24,0.05,0.871567844,1,0,0,0,0.062,0.529281768,2.23,1.99,51,1.38,175.4279072,0.493033226,2.83,2.768,0.313071895,0.849526444,3.61272,1.05
K2NaGdCl6,3.1345,True,1.8,1.8,0.82,3,6.0,3,0.938,11.0,0.27,0.0,0.874692863,1,0,0,0,0.082,0.518232044,2.23,1.96,53,1.38,173.5543606,0.494801004,2.83,2.748,0.306535948,0.858697215,3.61272,1.065
K2LiSmCl6,4.9171,True,1.45,1.85,0.82,2,6.0,3,0.958,3.0,0.19,0.4,0.914019631,1,0,0,0,0.198,0.529281768,2.18,1.99,59,1.38,152.1022745,0.517047583,2.57,2.768,0.420175439,0.979805507,3.61272,1.075
K2LiErCl6,5.0496,True,1.45,1.75,0.82,2,6.0,3,0.89,3.0,0.26,0.3,0.925813433,1,0,0,0,0.13,0.491712707,2.18,1.92,65,1.38,146.363183,0.523719165,2.57,2.7,0.390350877,1.01822496,3.61272,1.11
K2LiLaCl6,4.554,True,1.45,1.95,0.82,2,6.0,3,1.032,3.0,0.12,0.5,0.901521949,1,0,0,0,0.272,0.570165746,2.18,2.06,54,1.38,158.5160945,0.509977827,2.57,2.842,0.452631579,0.940160976,3.61272,1.04
K2LiDyCl6,5.0198,True,1.45,1.75,0.82,2,6.0,3,0.912,3.0,0.24,0.3,0.921964624,1,0,0,0,0.152,0.503867403,2.18,1.94,63,1.38,148.2038571,0.52154195,2.57,2.722,0.4,1.005578728,3.61272,1.1
K2LiEuCl6,0.0,False,1.45,1.85,0.82,2,6.0,3,0.947,3.0,0.22,0.4,0.915907038,1,0,0,0,0.187,0.52320442,2.18,1.96,60,1.38,151.1639008,0.518115262,2.57,2.757,0.415350877,0.985887803,3.61272,1.09
K2TlInCl6,2.5682,False,1.9,1.55,0.82,6,5.0,3,0.8,81.0,0.16,0.35,0.82416162,1,0,0,0,0.7,0.44198895,1.54,1.38,32,1.38,207.474688,0.466216216,3.31,2.61,0.177777778,0.718307604,3.61272,1.7
K2TlGaCl6,2.5197,False,1.9,1.3,0.82,6,4.0,3,0.62,81.0,0.19,0.6,0.850006409,1,0,0,0,0.88,0.342541436,1.54,1.35,50,1.38,189.119224,0.480836237,3.31,2.43,0.137777778,0.788024839,3.61272,1.715
K2TlAsCl6,1.905,True,1.9,1.15,0.82,6,4.0,3,0.58,81.0,0.56,0.75,0.855971367,1,0,0,0,0.92,0.320441989,1.54,0.98,48,1.38,185.193,0.484210526,3.31,2.39,0.128888889,0.804731529,3.61272,1.9
K2AlTlCl6,3.8301,False,1.9,1.25,0.82,6,3.0,3,0.535,81.0,0.01,0.65,0.86278281,1,0,0,0,0.965,0.29558011,1.54,1.55,68,1.38,180.8413864,0.48806366,3.31,2.345,0.118888889,0.824095906,3.61272,1.615
K2RbGaCl6,3.5572,True,2.35,1.3,0.82,5,4.0,3,0.62,37.0,0.99,1.05,0.847054998,1,0,0,0,0.9,0.342541436,2.34,1.35,6,1.38,191.102976,0.479166667,3.33,2.43,0.135964912,0.779844716,3.61272,1.315
K2RbAlCl6,4.487,True,2.35,1.25,0.82,5,3.0,3,0.535,37.0,0.79,1.1,0.859742166,1,0,0,0,0.985,0.29558011,2.34,1.55,24,1.38,182.7669219,0.486343612,3.33,2.345,0.117324561,0.815413668,3.61272,1.215
K2NaTmCl6,4.9718,True,1.8,1.75,0.82,3,6.0,3,0.88,11.0,0.32,0.05,0.883883476,1,0,0,0,0.14,0.486187845,2.23,1.91,58,1.38,168.196608,0.5,2.83,2.69,0.287581699,0.886050247,3.61272,1.09
K2NaTlCl6,1.9894,True,1.8,1.9,0.82,3,6.0,3,1.5,11.0,0.69,0.1,0.794631399,1,0,0,0,0.48,0.828729282,2.23,1.54,70,1.38,231.475544,0.449511401,2.83,3.31,0.490196078,0.643828905,3.61272,1.275
K2NaScCl6,3.9133,True,1.8,1.6,0.82,3,4.0,3,0.745,11.0,0.43,0.2,0.906042115,1,0,0,0,0.275,0.41160221,2.23,1.8,10,1.38,156.1554416,0.512534819,2.83,2.555,0.243464052,0.954373697,3.61272,1.145
