formula,A,B1,B2,X,A_radius,B1_radius,B2_radius,A_electroneg,B1_row,B2_row,X_row,B1_valence,B2_valence,B1_ionic_radius,B2_ionic_radius,B1_electrons,B2_electrons,B_electroneg_diff,B_radius_diff,tolerance_factor,octahedral_factor,X_is_Cl,X_is_Br,X_is_I,X_electroneg,X_is_F,A_group,X_group,X_radius,A_row,X_ionic_radius,B1_B2_ionic_radius_diff,B1_B2_ionic_radius_ratio,B1_X_ionic_radius_ratio,B2_X_ionic_radius_ratio,B1_X_electroneg_diff,B2_X_electroneg_diff,B1_B2_valence_electrons_diff,A_ionic_radius,lattice_constant,cell_volume,A_radius_ratio_in_cell,A_X_bond_length,A_coordination_number,A_charge_density,B1_X_bond_length,B2_X_bond_length,B1_B2_bond_length_ratio,B1_B2_charge_density_ratio,X_polarizability,X_space_occupancy,X_electron_affinity,X_first_ionization_energy,B_electroneg_avg
Rb2NaTiCl6,Rb,Na,Ti,Cl,2.4,1.9,1.5,0.82,3,4,3,1,3,1.02,0.67,11,22,0.61,0.39,0.940145739,0.466850829,1,0,0,3.16,0,1,17,1,5,1.81,0.35,1.52238806,0.563535912,0.370165746,2.23,1.62,2,1.72,5.3,149.721,0.323917137,3.53,12,0.196523577,2.83,2.48,1.141129032,0.094471897,3.66,0.763821016,3.61,12.97,1.235
Rb2NaLuCl6,Rb,Na,Lu,Cl,2.4,1.9,1.7,0.82,3,6,3,1,3,1.02,0.86,11,71,0.34,0.13,0.907502977,0.51961326,1,0,0,3.16,0,1,17,1,5,1.81,0.16,1.18466899,0.563535912,0.475690608,2.23,1.89,2,1.72,5.5,166.466,0.312670424,3.53,12,0.196523577,2.83,2.67,1.059528267,0.200487677,3.66,0.763821016,3.61,12.97,1.1
Rb2NaHoCl6,Rb,Na,Ho,Cl,2.4,1.9,1.8,0.82,3,6,3,1,3,1.02,0.9,11,67,0.3,0.1,0.900951791,0.530662983,1,0,0,3.16,0,1,17,1,5,1.81,0.12,1.132075472,0.563535912,0.497790055,2.23,1.93,2,1.72,5.5,170.124,0.310413283,3.53,12,0.196523577,2.83,2.71,1.043895242,0.229748457,3.66,0.763821016,3.61,12.97,1.08
Rb2NaYbCl6,Rb,Na,Yb,Cl,2.4,1.9,1.9,0.82,3,6,3,1,3,1.02,0.87,11,70,0.17,0.08,0.906349651,0.521546961,1,0,0,3.16,0,1,17,1,5,1.81,0.15,1.175115207,0.563535912,0.479558011,2.23,2.06,2,1.72,5.5,167.102,0.312273057,3.53,12,0.196523577,2.83,2.68,1.056758775,0.205417484,3.66,0.763821016,3.61,12.97,1.015
Rb2NaUCl6,Rb,Na,U,Cl,2.4,1.9,1.6,0.82,3,7,3,1,3,1.02,1.02,11,92,0.45,0.3,0.881231046,0.564917127,1,0,0,3.16,0,1,17,1,5,1.81,0,0.995121951,0.563535912,0.566298343,2.23,1.78,2,1.72,5.7,181.802,0.303618711,3.53,12,0.196523577,2.83,2.83,0.998236332,0.338259363,3.66,0.763821016,3.61,12.97,1.155
Rb2LiAsCl6,Rb,Li,As,Cl,2.4,1.5,1.2,0.82,2,4,3,1,3,0.76,0.58,3,33,1.2,0.31,1.006486668,0.370165746,1,0,0,3.16,0,1,17,1,5,1.81,0.18,1.310344828,0.419889503,0.320441989,2.18,0.98,2,1.72,5,122.024,0.346774194,3.53,12,0.196523577,2.57,2.39,1.075313808,0.148156923,3.66,0.763821016,3.61,12.97,1.58
Rb2LiGaCl6,Rb,Li,Ga,Cl,2.4,1.5,1.4,0.82,2,4,3,1,3,0.76,0.62,3,31,0.83,0.17,0.998434775,0.38121547,1,0,0,3.16,0,1,17,1,5,1.81,0.14,1.225806452,0.419889503,0.342541436,2.18,1.35,2,1.72,5,125,0.344,3.53,12,0.196523577,2.57,2.43,1.057613169,0.180972688,3.66,0.763821016,3.61,12.97,1.395
Rb2LiAlCl6,Rb,Li,Al,Cl,2.4,1.5,1.4,0.82,2,3,3,1,3,0.76,0.54,3,13,0.63,0.09,1.015701704,0.357734807,1,0,0,3.16,0,1,17,1,5,1.81,0.22,1.420560748,0.419889503,0.29558011,2.18,1.55,2,1.72,4.9,118.733,0.349949135,3.53,12,0.196523577,2.57,2.35,1.095948827,0.116278472,3.66,0.763821016,3.61,12.97,1.295
Rb2LiIrCl6,Rb,Li,Ir,Cl,2.4,1.5,1.4,0.82,2,6,3,1,3,0.76,0.68,3,77,1.22,0.16,0.986595628,0.397790055,1,0,0,3.16,0,1,17,1,5,1.81,0.08,1.117647059,0.419889503,0.375690608,2.18,0.96,2,1.72,5.1,129.554,0.339920949,3.53,12,0.196523577,2.57,2.49,1.032128514,0.238761724,3.66,0.763821016,3.61,12.97,1.59
Rb2LiCrCl6,Rb,Li,Cr,Cl,2.4,1.5,1.3,0.82,2,4,3,1,3,0.76,0.61,3,24,0.68,0.24,0.999434209,0.379834254,1,0,0,3.16,0,1,17,1,5,1.81,0.15,1.235772358,0.419889503,0.339779006,2.18,1.5,2,1.72,5,124.625,0.344344344,3.53,12,0.196523577,2.57,2.42,1.059793814,0.176629531,3.66,0.763821016,3.61,12.97,1.32
Rb2LiFeCl6,Rb,Li,Fe,Cl,2.4,1.5,1.2,0.82,2,4,3,1,3,0.76,0.65,3,26,0.85,0.28,0.993467438,0.388121547,1,0,0,3.16,0,1,17,1,5,1.81,0.11,1.178294574,0.419889503,0.356353591,2.18,1.33,2,1.72,5,126.884,0.342288557,3.53,12,0.196523577,2.57,2.46,1.046843177,0.203759146,3.66,0.763821016,3.61,12.97,1.405
Rb2LiMnCl6,Rb,Li,Mn,Cl,2.4,1.5,1.3,0.82,2,4,3,1,3,0.76,0.65,3,25,0.57,0.25,0.993467438,0.388121547,1,0,0,3.16,0,1,17,1,5,1.81,0.11,1.178294574,0.419889503,0.356353591,2.18,1.61,2,1.72,5,126.884,0.342288557,3.53,12,0.196523577,2.57,2.46,1.046843177,0.203759146,3.66,0.763821016,3.61,12.97,1.265
Rb2LiNiCl6,Rb,Li,Ni,Cl,2.4,1.5,1.2,0.82,2,4,3,1,3,0.76,0.56,3,28,0.93,0.28,1.010561513,0.364640884,1,0,0,3.16,0,1,17,1,5,1.81,0.2,1.357142857,0.419889503,0.309392265,2.18,1.25,2,1.72,4.9,120.554,0.348178138,3.53,12,0.196523577,2.57,2.37,1.084388186,0.133352773,3.66,0.763821016,3.61,12.97,1.445
Rb2LiCoCl6,Rb,Li,Co,Cl,2.4,1.5,1.2,0.82,2,4,3,1,3,0.76,0.55,3,27,0.9,0.27,1.013639366,0.360497238,1,0,0,3.16,0,1,17,1,5,1.81,0.21,1.394495413,0.419889503,0.301104972,2.18,1.28,2,1.72,4.9,119.459,0.349238579,3.53,12,0.196523577,2.57,2.35,1.091295117,0.122921394,3.66,0.763821016,3.61,12.97,1.43
Rb2LiTiCl6,Rb,Li,Ti,Cl,2.4,1.5,1.5,0.82,2,4,3,1,3,0.76,0.67,3,22,0.56,0.05,0.988549282,0.395027624,1,0,0,3.16,0,1,17,1,5,1.81,0.09,1.134328358,0.419889503,0.370165746,2.18,1.62,2,1.72,5.1,128.788,0.340594059,3.53,12,0.196523577,2.57,2.48,1.036290323,0.228382265,3.66,0.763821016,3.61,12.97,1.26
Rb2LiLuCl6,Rb,Li,Lu,Cl,2.4,1.5,1.7,0.82,2,6,3,1,3,0.76,0.86,3,71,0.29,0.21,0.952523159,0.447790055,1,0,0,3.16,0,1,17,1,5,1.81,0.1,0.882694541,0.419889503,0.475690608,2.18,1.89,2,1.72,5.2,143.96,0.328181645,3.53,12,0.196523577,2.57,2.67,0.962186447,0.484671433,3.66,0.763821016,3.61,12.97,1.125
Rb2LiUCl6,Rb,Li,U,Cl,2.4,1.5,1.6,0.82,2,7,3,1,3,0.76,1.02,3,92,0.4,0.04,0.923621439,0.493093923,1,0,0,3.16,0,1,17,1,5,1.81,0.26,0.741463415,0.419889503,0.566298343,2.18,1.78,2,1.72,5.4,157.902,0.318223867,3.53,12,0.196523577,2.57,2.83,0.906525573,0.81772931,3.66,0.763821016,3.61,12.97,1.18
Rb2TlBiCl6,Rb,Tl,Bi,Cl,2.4,1.7,1.5,0.82,6,6,3,1,3,1.5,1.03,81,83,0.4,0.17,0.811735589,0.698895028,1,0,0,3.16,0,1,17,1,5,1.81,0.47,1.45631068,0.828729282,0.569060773,1.54,1.14,2,1.72,6.2,232.608,0.279674797,3.53,12,0.196523577,3.31,2.84,1.165492958,0.107923654,3.66,0.763821016,3.61,12.97,1.82
Rb2TlMoCl6,Rb,Tl,Mo,Cl,2.4,1.7,1.4,0.82,6,5,3,1,3,1.5,0.69,81,42,0.54,0.32,0.859238188,0.604972376,1,0,0,3.16,0,1,17,1,5,1.81,0.81,2.173913043,0.828729282,0.38121547,1.54,1,2,1.72,5.8,196.123,0.296041308,3.53,12,0.196523577,3.31,2.5,1.324,0.032445333,3.66,0.763821016,3.61,12.97,1.89
Rb2TlYCl6,Rb,Tl,Y,Cl,2.4,1.7,1.8,0.82,6,5,3,1,3,1.5,0.9,81,39,0.4,0.09,0.829264763,0.662983425,1,0,0,3.16,0,1,17,1,5,1.81,0.6,1.666666667,0.828729282,0.497237569,1.54,1.94,2,1.72,6,218.167,0.285714286,3.53,12,0.196523577,3.31,2.71,1.221402214,0.072,3.66,0.763821016,3.61,12.97,1.42
Rb2TlPrCl6,Rb,Tl,Pr,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.99,81,59,0.49,0.11,0.817049734,0.687845304,1,0,0,3.16,0,1,17,1,5,1.81,0.51,1.515151515,0.828729282,0.546961326,1.54,2.03,2,1.72,6.1,228.099,0.281505728,3.53,12,0.196523577,3.31,2.8,1.182142857,0.095832,3.66,0.763821016,3.61,12.97,1.375
Rb2TlCeCl6,Rb,Tl,Ce,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,1.01,81,58,0.5,0.11,0.814383993,0.693370166,1,0,0,3.16,0,1,17,1,5,1.81,0.49,1.485148515,0.828729282,0.55801105,1.54,2.04,2,1.72,6.1,230.346,0.280587276,3.53,12,0.196523577,3.31,2.82,1.173758865,0.101758123,3.66,0.763821016,3.61,12.97,1.37
Rb2TlNdCl6,Rb,Tl,Nd,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.98,81,60,0.48,0.1,0.817986871,0.685911602,1,0,0,3.16,0,1,17,1,5,1.81,0.52,1.525940997,0.828729282,0.543093923,1.54,2.02,2,1.72,6.1,227.316,0.281828609,3.53,12,0.196523577,3.31,2.79,1.185105621,0.093813539,3.66,0.763821016,3.61,12.97,1.38
Rb2TlScCl6,Rb,Tl,Sc,Cl,2.4,1.7,1.6,0.82,6,4,3,1,3,1.5,0.74,81,21,0.26,0.09,0.851180541,0.620165746,1,0,0,3.16,0,1,17,1,5,1.81,0.76,2.013422819,0.828729282,0.41160221,1.54,1.8,2,1.72,5.9,201.746,0.293265132,3.53,12,0.196523577,3.31,2.56,1.295499022,0.040838877,3.66,0.763821016,3.61,12.97,1.49
Rb2TlAlCl6,Rb,Tl,Al,Cl,2.4,1.7,1.4,0.82,6,3,3,1,3,1.5,0.54,81,13,0.01,0.28,0.882789368,0.562154696,1,0,0,3.16,0,1,17,1,5,1.81,0.96,2.803738318,0.828729282,0.29558011,1.54,1.55,2,1.72,5.7,180.841,0.304155615,3.53,12,0.196523577,3.31,2.35,1.411513859,0.015123988,3.66,0.763821016,3.61,12.97,1.615
Rb2TlRuCl6,Rb,Tl,Ru,Cl,2.4,1.7,1.3,0.82,6,5,3,1,3,1.5,0.68,81,44,0.58,0.37,0.860719634,0.602209945,1,0,0,3.16,0,1,17,1,5,1.81,0.82,2.205882353,0.828729282,0.375690608,1.54,0.96,2,1.72,5.8,195.112,0.296551724,3.53,12,0.196523577,3.31,2.49,1.329317269,0.031055012,3.66,0.763821016,3.61,12.97,1.91
Rb2TlIrCl6,Rb,Tl,Ir,Cl,2.4,1.7,1.4,0.82,6,6,3,1,3,1.5,0.68,81,77,0.58,0.35,0.860719634,0.602209945,1,0,0,3.16,0,1,17,1,5,1.81,0.82,2.205882353,0.828729282,0.375690608,1.54,0.96,2,1.72,5.8,195.112,0.296551724,3.53,12,0.196523577,3.31,2.49,1.329317269,0.031055012,3.66,0.763821016,3.61,12.97,1.91
Rb2TlRhCl6,Rb,Tl,Rh,Cl,2.4,1.7,1.3,0.82,6,5,3,1,3,1.5,0.67,81,45,0.66,0.37,0.862951405,0.598066298,1,0,0,3.16,0,1,17,1,5,1.81,0.83,2.255639098,0.828729282,0.367403315,1.54,0.88,2,1.72,5.8,193.602,0.297320657,3.53,12,0.196523577,3.31,2.48,1.337373737,0.029044901,3.66,0.763821016,3.61,12.97,1.95
Rb2TlCrCl6,Rb,Tl,Cr,Cl,2.4,1.7,1.3,0.82,6,4,3,1,3,1.5,0.61,81,24,0.04,0.43,0.870474956,0.584254144,1,0,0,3.16,0,1,17,1,5,1.81,0.89,2.43902439,0.828729282,0.339779006,1.54,1.5,2,1.72,5.7,188.625,0.299912816,3.53,12,0.196523577,3.31,2.42,1.364948454,0.022973667,3.66,0.763821016,3.61,12.97,1.64
Rb2TlVCl6,Rb,Tl,V,Cl,2.4,1.7,1.3,0.82,6,4,3,1,3,1.5,0.64,81,23,0.01,0.37,0.866696853,0.591160221,1,0,0,3.16,0,1,17,1,5,1.81,0.86,2.34375,0.828729282,0.35359116,1.54,1.53,2,1.72,5.8,191.103,0.298611111,3.53,12,0.196523577,3.31,2.45,1.351020408,0.025890765,3.66,0.763821016,3.61,12.97,1.625
Rb2TlFeCl6,Rb,Tl,Fe,Cl,2.4,1.7,1.2,0.82,6,4,3,1,3,1.5,0.65,81,26,0.21,0.47,0.865945165,0.592541436,1,0,0,3.16,0,1,17,1,5,1.81,0.85,2.325581395,0.828729282,0.356353591,1.54,1.33,2,1.72,5.8,191.601,0.298352125,3.53,12,0.196523577,3.31,2.46,1.348268839,0.026502333,3.66,0.763821016,3.61,12.97,1.725
Rb2TlTbCl6,Rb,Tl,Tb,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.92,81,65,0.42,0.06,0.826108535,0.669337017,1,0,0,3.16,0,1,17,1,5,1.81,0.58,1.625135428,0.828729282,0.509944751,1.54,1.96,2,1.72,6,220.677,0.284626841,3.53,12,0.196523577,3.31,2.73,1.211123308,0.077662268,3.66,0.763821016,3.61,12.97,1.41
Rb2TlMnCl6,Rb,Tl,Mn,Cl,2.4,1.7,1.3,0.82,6,4,3,1,3,1.5,0.65,81,25,0.07,0.44,0.865945165,0.592541436,1,0,0,3.16,0,1,17,1,5,1.81,0.85,2.325581395,0.828729282,0.356353591,1.54,1.61,2,1.72,5.8,191.601,0.298352125,3.53,12,0.196523577,3.31,2.46,1.348268839,0.026502333,3.66,0.763821016,3.61,12.97,1.585
Rb2TlLaCl6,Rb,Tl,La,Cl,2.4,1.7,1.9,0.82,6,6,3,1,3,1.5,1.03,81,57,0.52,0.16,0.811471696,0.699447514,1,0,0,3.16,0,1,17,1,5,1.81,0.47,1.453488372,0.828729282,0.570165746,1.54,2.06,2,1.72,6.2,232.835,0.279583875,3.53,12,0.196523577,3.31,2.84,1.164672766,0.108553557,3.66,0.763821016,3.61,12.97,1.36
Rb2TlNiCl6,Rb,Tl,Ni,Cl,2.4,1.7,1.2,0.82,6,4,3,1,3,1.5,0.56,81,28,0.29,0.47,0.878903851,0.569060773,1,0,0,3.16,0,1,17,1,5,1.81,0.94,2.678571429,0.828729282,0.309392265,1.54,1.25,2,1.72,5.7,183.25,0.302816901,3.53,12,0.196523577,3.31,2.37,1.396624473,0.01734479,3.66,0.763821016,3.61,12.97,1.765
Rb2TlCoCl6,Rb,Tl,Co,Cl,2.4,1.7,1.2,0.82,6,4,3,1,3,1.5,0.55,81,27,0.26,0.46,0.881231046,0.564917127,1,0,0,3.16,0,1,17,1,5,1.81,0.95,2.752293578,0.828729282,0.301104972,1.54,1.28,2,1.72,5.7,181.802,0.303618711,3.53,12,0.196523577,3.31,2.35,1.40552017,0.015988012,3.66,0.763821016,3.61,12.97,1.75
Rb2TlSmCl6,Rb,Tl,Sm,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.96,81,62,0.45,0.09,0.821351411,0.679005525,1,0,0,3.16,0,1,17,1,5,1.81,0.54,1.565762004,0.828729282,0.529281768,1.54,1.99,2,1.72,6.1,224.534,0.282987825,3.53,12,0.196523577,3.31,2.77,1.195809249,0.086836337,3.66,0.763821016,3.61,12.97,1.395
Rb2TlDyCl6,Rb,Tl,Dy,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.91,81,66,0.4,0.06,0.827615032,0.666298343,1,0,0,3.16,0,1,17,1,5,1.81,0.59,1.644736842,0.828729282,0.503867403,1.54,1.94,2,1.72,6,219.474,0.285145889,3.53,12,0.196523577,3.31,2.72,1.216017634,0.074918571,3.66,0.763821016,3.61,12.97,1.42
Rb2TlErCl6,Rb,Tl,Er,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.89,81,68,0.38,0.04,0.830644572,0.660220994,1,0,0,3.16,0,1,17,1,5,1.81,0.61,1.685393258,0.828729282,0.491712707,1.54,1.92,2,1.72,6,217.082,0.286189684,3.53,12,0.196523577,3.31,2.7,1.225925926,0.069626568,3.66,0.763821016,3.61,12.97,1.43
Rb2TlTmCl6,Rb,Tl,Tm,Cl,2.4,1.7,1.7,0.82,6,6,3,1,3,1.5,0.88,81,69,0.37,0.03,0.832028979,0.657458564,1,0,0,3.16,0,1,17,1,5,1.81,0.62,1.704545455,0.828729282,0.486187845,1.54,1.91,2,1.72,6,216,0.286666667,3.53,12,0.196523577,3.31,2.69,1.230483271,0.067305877,3.66,0.763821016,3.61,12.97,1.435
Rb2TlEuCl6,Rb,Tl,Eu,Cl,2.4,1.7,2,0.82,6,6,3,1,3,1.5,0.95,81,63,0.42,0.28,0.822840593,0.675966851,1,0,0,3.16,0,1,17,1,5,1.81,0.55,1.583949314,0.828729282,0.52320442,1.54,1.96,2,1.72,6.1,223.317,0.283500907,3.53,12,0.196523577,3.31,2.76,1.200580341,0.083879321,3.66,0.763821016,3.61,12.97,1.41
Rb2TlGdCl6,Rb,Tl,Gd,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.94,81,64,0.42,0.08,0.824063037,0.673480663,1,0,0,3.16,0,1,17,1,5,1.81,0.56,1.599147122,0.828729282,0.518232044,1.54,1.96,2,1.72,6.1,222.325,0.283922086,3.53,12,0.196523577,3.31,2.75,1.204512373,0.081510486,3.66,0.763821016,3.61,12.97,1.41
Rb2TlTiCl6,Rb,Tl,Ti,Cl,2.4,1.7,1.5,0.82,6,4,3,1,3,1.5,0.67,81,22,0.08,0.24,0.862206196,0.599447514,1,0,0,3.16,0,1,17,1,5,1.81,0.83,2.23880597,0.828729282,0.370165746,1.54,1.62,2,1.72,5.8,194.105,0.297063903,3.53,12,0.196523577,3.31,2.48,1.334677419,0.029704988,3.66,0.763821016,3.61,12.97,1.58
Rb2TlLuCl6,Rb,Tl,Lu,Cl,2.4,1.7,1.7,0.82,6,6,3,1,3,1.5,0.86,81,71,0.35,0.02,0.834672108,0.652209945,1,0,0,3.16,0,1,17,1,5,1.81,0.64,1.742160279,0.828729282,0.475690608,1.54,1.89,2,1.72,6,213.954,0.287577328,3.53,12,0.196523577,3.31,2.67,1.239236241,0.063039741,3.66,0.763821016,3.61,12.97,1.445
Rb2TlHoCl6,Rb,Tl,Ho,Cl,2.4,1.7,1.8,0.82,6,6,3,1,3,1.5,0.9,81,67,0.39,0.05,0.829127035,0.663259669,1,0,0,3.16,0,1,17,1,5,1.81,0.6,1.66481687,0.828729282,0.497790055,1.54,1.93,2,1.72,6,218.276,0.285666833,3.53,12,0.196523577,3.31,2.71,1.220951678,0.072240267,3.66,0.763821016,3.61,12.97,1.425
Rb2TlYbCl6,Rb,Tl,Yb,Cl,2.4,1.7,1.9,0.82,6,6,3,1,3,1.5,0.87,81,70,0.52,0.23,0.833696372,0.654143646,1,0,0,3.16,0,1,17,1,5,1.81,0.63,1.728110599,0.828729282,0.479558011,1.54,2.06,2,1.72,6,214.707,0.287241149,3.53,12,0.196523577,3.31,2.68,1.235997013,0.06458983,3.66,0.763821016,3.61,12.97,1.36
Rb2TlUCl6,Rb,Tl,U,Cl,2.4,1.7,1.6,0.82,6,7,3,1,3,1.5,1.02,81,92,0.24,0.15,0.812396074,0.697513812,1,0,0,3.16,0,1,17,1,5,1.81,0.48,1.463414634,0.828729282,0.566298343,1.54,1.78,2,1.72,6.1,232.041,0.27990236,3.53,12,0.196523577,3.31,2.83,1.167548501,0.106359568,3.66,0.763821016,3.61,12.97,1.5
Rb2InTlCl6,Rb,Tl,In,Cl,2.4,1.7,1.7,0.82,6,5,3,1,3,1.5,0.8,81,49,0.16,0.05,0.843272614,0.635359116,1,0,0,3.16,0,1,17,1,5,1.81,0.7,1.875,0.828729282,0.44198895,1.54,1.38,2,1.72,5.9,207.475,0.290540541,3.53,12,0.196523577,3.31,2.61,1.268199234,0.050567901,3.66,0.763821016,3.61,12.97,1.7
Rb2InMoCl6,Rb,In,Mo,Cl,2.4,1.7,1.4,0.82,5,5,3,1,3,0.92,0.69,49,42,0.38,0.27,0.954526554,0.444751381,1,0,0,3.16,0,1,17,1,5,1.81,0.23,1.333333333,0.508287293,0.38121547,1.38,1,2,1.72,5.2,143.056,0.328871893,3.53,12,0.196523577,2.73,2.5,1.092,0.140625,3.66,0.763821016,3.61,12.97,1.97
Rb2InYCl6,Rb,In,Y,Cl,2.4,1.7,1.8,0.82,5,5,3,1,3,0.92,0.9,49,39,0.56,0.14,0.917679021,0.502762431,1,0,0,3.16,0,1,17,1,5,1.81,0.02,1.022222222,0.508287293,0.497237569,1.38,1.94,2,1.72,5.4,160.989,0.316176471,3.53,12,0.196523577,2.73,2.71,1.007380074,0.312063368,3.66,0.763821016,3.61,12.97,1.5
Rb2InPrCl6,Rb,In,Pr,Cl,2.4,1.7,1.8,0.82,5,6,3,1,3,0.92,0.99,49,59,0.65,0.16,0.90274392,0.527624309,1,0,0,3.16,0,1,17,1,5,1.81,0.07,0.929292929,0.508287293,0.546961326,1.38,2.03,2,1.72,5.5,169.112,0.311030741,3.53,12,0.196523577,2.73,2.8,0.975,0.415356343,3.66,0.763821016,3.61,12.97,1.455
Rb2InCeCl6,Rb,In,Ce,Cl,2.4,1.7,1.8,0.82,5,6,3,1,3,0.92,1.01,49,58,0.66,0.16,0.899490788,0.533149171,1,0,0,3.16,0,1,17,1,5,1.81,0.09,0.910891089,0.508287293,0.55801105,1.38,2.04,2,1.72,5.6,170.954,0.30990991,3.53,12,0.196523577,2.73,2.82,0.968085106,0.441041427,3.66,0.763821016,3.61,12.97,1.45
Rb2InNdCl6,Rb,In,Nd,Cl,2.4,1.7,1.8,0.82,5,6,3,1,3,0.92,0.98,49,60,0.64,0.15,0.903888082,0.525690608,1,0,0,3.16,0,1,17,1,5,1.81,0.06,0.935910478,0.508287293,0.543093923,1.38,2.02,2,1.72,5.5,168.471,0.31142495,3.53,12,0.196523577,2.73,2.79,0.977443609,0.406607904,3.66,0.763821016,3.61,12.97,1.46
Rb2InScCl6,Rb,In,Sc,Cl,2.4,1.7,1.6,0.82,5,4,3,1,3,0.92,0.74,49,21,0.42,0.04,0.944592975,0.459944751,1,0,0,3.16,0,1,17,1,5,1.81,0.18,1.234899329,0.508287293,0.41160221,1.38,1.8,2,1.72,5.3,147.617,0.325449385,3.53,12,0.196523577,2.73,2.56,1.068493151,0.177004408,3.66,0.763821016,3.61,12.97,1.57
Rb2InAlCl6,Rb,In,Al,Cl,2.4,1.7,1.4,0.82,5,3,3,1,3,0.92,0.54,49,13,0.17,0.23,0.983679581,0.401933702,1,0,0,3.16,0,1,17,1,5,1.81,0.39,1.719626168,0.508287293,0.29558011,1.38,1.55,2,1.72,5.1,130.71,0.338916256,3.53,12,0.196523577,2.73,2.35,1.164179104,0.065550591,3.66,0.763821016,3.61,12.97,1.695
Rb2InRuCl6,Rb,In,Ru,Cl,2.4,1.7,1.3,0.82,5,5,3,1,3,0.92,0.68,49,44,0.42,0.32,0.956355149,0.44198895,1,0,0,3.16,0,1,17,1,5,1.81,0.24,1.352941176,0.508287293,0.375690608,1.38,0.96,2,1.72,5.2,142.237,0.329501916,3.53,12,0.196523577,2.73,2.49,1.096385542,0.134599052,3.66,0.763821016,3.61,12.97,1.99
Rb2InIrCl6,Rb,In,Ir,Cl,2.4,1.7,1.4,0.82,5,6,3,1,3,0.92,0.68,49,77,0.42,0.3,0.956355149,0.44198895,1,0,0,3.16,0,1,17,1,5,1.81,0.24,1.352941176,0.508287293,0.375690608,1.38,0.96,2,1.72,5.2,142.237,0.329501916,3.53,12,0.196523577,2.73,2.49,1.096385542,0.134599052,3.66,0.763821016,3.61,12.97,1.99
Rb2InRhCl6,Rb,In,Rh,Cl,2.4,1.7,1.3,0.82,5,5,3,1,3,0.92,0.67,49,45,0.5,0.32,0.959111215,0.437845304,1,0,0,3.16,0,1,17,1,5,1.81,0.26,1.383458647,0.508287293,0.367403315,1.38,0.88,2,1.72,5.2,141.014,0.330451489,3.53,12,0.196523577,2.73,2.48,1.103030303,0.125886801,3.66,0.763821016,3.61,12.97,2.03
Rb2InCrCl6,Rb,In,Cr,Cl,2.4,1.7,1.3,0.82,5,4,3,1,3,0.92,0.61,49,24,0.12,0.38,0.968413943,0.424033149,1,0,0,3.16,0,1,17,1,5,1.81,0.31,1.495934959,0.508287293,0.339779006,1.38,1.5,2,1.72,5.2,136.989,0.333656644,3.53,12,0.196523577,2.73,2.42,1.125773196,0.099572775,3.66,0.763821016,3.61,12.97,1.72
Rb2InVCl6,Rb,In,V,Cl,2.4,1.7,1.3,0.82,5,4,3,1,3,0.92,0.64,49,23,0.15,0.32,0.96374013,0.430939227,1,0,0,3.16,0,1,17,1,5,1.81,0.28,1.4375,0.508287293,0.35359116,1.38,1.53,2,1.72,5.2,138.992,0.332046332,3.53,12,0.196523577,2.73,2.45,1.114285714,0.112216104,3.66,0.763821016,3.61,12.97,1.705
Rb2InFeCl6,Rb,In,Fe,Cl,2.4,1.7,1.2,0.82,5,4,3,1,3,0.92,0.65,49,26,0.05,0.42,0.962810776,0.432320442,1,0,0,3.16,0,1,17,1,5,1.81,0.28,1.426356589,0.508287293,0.356353591,1.38,1.33,2,1.72,5.2,139.395,0.331726133,3.53,12,0.196523577,2.73,2.46,1.112016293,0.114866769,3.66,0.763821016,3.61,12.97,1.805
Rb2InTbCl6,Rb,In,Tb,Cl,2.4,1.7,1.8,0.82,5,6,3,1,3,0.92,0.92,49,65,0.58,0.11,0.913815463,0.509116022,1,0,0,3.16,0,1,17,1,5,1.81,0,0.996749729,0.508287293,0.509944751,1.38,1.96,2,1.72,5.5,163.04,0.314845323,3.53,12,0.196523577,2.73,2.73,0.998902305,0.336604848,3.66,0.763821016,3.61,12.97,1.49
Rb2InMnCl6,Rb,In,Mn,Cl,2.4,1.7,1.3,0.82,5,4,3,1,3,0.92,0.65,49,25,0.23,0.39,0.962810776,0.432320442,1,0,0,3.16,0,1,17,1,5,1.81,0.28,1.426356589,0.508287293,0.356353591,1.38,1.61,2,1.72,5.2,139.395,0.331726133,3.53,12,0.196523577,2.73,2.46,1.112016293,0.114866769,3.66,0.763821016,3.61,12.97,1.665
Rb2InLaCl6,Rb,In,La,Cl,2.4,1.7,1.9,0.82,5,6,3,1,3,0.92,1.03,49,57,0.68,0.21,0.895939317,0.539226519,1,0,0,3.16,0,1,17,1,5,1.81,0.11,0.891472868,0.508287293,0.570165746,1.38,2.06,2,1.72,5.6,172.995,0.308686289,3.53,12,0.196523577,2.73,2.84,0.960591133,0.470494288,3.66,0.763821016,3.61,12.97,1.44
